task;learner;optimizer;constants;expression;surrogate_score
3;glmnet;optimistic_random_search_4;False;100 replications;0.7863834110940467
3;glmnet;optimistic_random_search_8;False;100 replications;0.9409017529382088
3;glmnet;optimistic_random_search_16;False;100 replications;0.9812728045906377
3;glmnet;optimistic_random_search_32;False;100 replications;0.9876206112223531
145681;knn;optimistic_random_search_2;False;100 replications;0.9598964378032981
145681;knn;optimistic_random_search_4;False;100 replications;0.9931549046651214
145681;knn;optimistic_random_search_8;False;100 replications;0.9965993141921868
145681;knn;optimistic_random_search_16;False;100 replications;0.9983037291936158
145681;knn;optimistic_random_search_32;False;100 replications;0.9992363530131224
41;knn;optimistic_random_search_2;False;100 replications;0.947127720131598
41;knn;optimistic_random_search_4;False;100 replications;0.9608685614509943
41;knn;optimistic_random_search_8;False;100 replications;0.969944873839378
41;knn;optimistic_random_search_16;False;100 replications;0.9809968870812535
41;knn;optimistic_random_search_32;False;100 replications;0.9856816271691797
146820;rf;optimistic_random_search_2;False;100 replications;0.9027106631948552
146820;rf;optimistic_random_search_4;False;100 replications;0.9385628136701935
146820;rf;optimistic_random_search_8;False;100 replications;0.9620156986494558
146820;rf;optimistic_random_search_16;False;100 replications;0.9796580421526349
146820;rf;optimistic_random_search_32;False;100 replications;0.9864187415795965
3561;knn;optimistic_random_search_2;False;100 replications;0.9949379212071776
3561;knn;optimistic_random_search_4;False;100 replications;0.9995256312258719
3561;knn;optimistic_random_search_8;False;100 replications;0.999733319969936
3561;knn;optimistic_random_search_16;False;100 replications;0.9997762595356042
3561;knn;optimistic_random_search_32;False;100 replications;0.999876919106419
32;glmnet;optimistic_random_search_2;False;100 replications;0.4306917725065065
32;glmnet;optimistic_random_search_4;False;100 replications;0.770101314608791
32;glmnet;optimistic_random_search_8;False;100 replications;0.8957111730584723
32;glmnet;optimistic_random_search_16;False;100 replications;0.9658045312541345
32;glmnet;optimistic_random_search_32;False;100 replications;0.9817840520040945
9960;knn;optimistic_random_search_2;False;100 replications;0.9754927506705946
9960;knn;optimistic_random_search_4;False;100 replications;0.9943065084269139
9960;knn;optimistic_random_search_8;False;100 replications;0.9980710997042671
9960;knn;optimistic_random_search_16;False;100 replications;0.9986497097102446
9960;knn;optimistic_random_search_32;False;100 replications;0.9990979568640949
146212;rf;optimistic_random_search_2;False;100 replications;0.9738543824374745
146212;rf;optimistic_random_search_4;False;100 replications;0.982418013019299
146212;rf;optimistic_random_search_8;False;100 replications;0.9878932439421453
146212;rf;optimistic_random_search_16;False;100 replications;0.9915059135043317
146212;rf;optimistic_random_search_32;False;100 replications;0.9944325753854828
168336;glmnet;optimistic_random_search_2;False;100 replications;0.4932363726134744
168336;glmnet;optimistic_random_search_4;False;100 replications;0.7793739704270144
168336;glmnet;optimistic_random_search_8;False;100 replications;0.9641157719491953
168336;glmnet;optimistic_random_search_16;False;100 replications;0.9897962018891282
168336;glmnet;optimistic_random_search_32;False;100 replications;0.9960350694010015
53;rpart;optimistic_random_search_2;False;100 replications;0.9347937451153484
53;rpart;optimistic_random_search_4;False;100 replications;0.9674005411478355
53;rpart;optimistic_random_search_8;False;100 replications;0.9714063580748834
53;rpart;optimistic_random_search_16;False;100 replications;0.9768035626273026
53;rpart;optimistic_random_search_32;False;100 replications;0.9816675068495238
168336;knn;optimistic_random_search_2;False;100 replications;0.9918655608396111
168336;knn;optimistic_random_search_4;False;100 replications;0.9993914221473683
168336;knn;optimistic_random_search_8;False;100 replications;0.999765776947751
168336;knn;optimistic_random_search_16;False;100 replications;0.9999085035670486
168336;knn;optimistic_random_search_32;False;100 replications;0.9999603249228677
10101;svm;optimistic_random_search_2;False;100 replications;0.756916467119631
10101;svm;optimistic_random_search_4;False;100 replications;0.8106378144602155
10101;svm;optimistic_random_search_8;False;100 replications;0.8713478720269917
10101;svm;optimistic_random_search_16;False;100 replications;0.9136673626427261
10101;svm;optimistic_random_search_32;False;100 replications;0.9361905077548706
3512;knn;optimistic_random_search_2;False;100 replications;0.8558965355095733
3512;knn;optimistic_random_search_4;False;100 replications;0.9792324829206278
3512;knn;optimistic_random_search_8;False;100 replications;0.9971969749126973
3512;knn;optimistic_random_search_16;False;100 replications;0.9985762913129916
3512;knn;optimistic_random_search_32;False;100 replications;0.9994917292235347
146819;glmnet;optimistic_random_search_2;False;100 replications;0.5720444612536798
146819;glmnet;optimistic_random_search_4;False;100 replications;0.7951291460028298
146819;glmnet;optimistic_random_search_8;False;100 replications;0.9216700091587761
146819;glmnet;optimistic_random_search_16;False;100 replications;0.9831917157661362
146819;glmnet;optimistic_random_search_32;False;100 replications;0.9933008226596982
31;svm;optimistic_random_search_2;False;100 replications;0.6830942333067448
31;svm;optimistic_random_search_4;False;100 replications;0.8350686490718532
31;svm;optimistic_random_search_8;False;100 replications;0.9191906195469944
31;svm;optimistic_random_search_16;False;100 replications;0.9456636384093697
31;svm;optimistic_random_search_32;False;100 replications;0.9565269045443346
3022;svm;optimistic_random_search_2;False;100 replications;0.6717624252971626
3022;svm;optimistic_random_search_4;False;100 replications;0.8542655478098427
3022;svm;optimistic_random_search_8;False;100 replications;0.9566098412775018
3022;svm;optimistic_random_search_16;False;100 replications;0.9838744242246795
3022;svm;optimistic_random_search_32;False;100 replications;0.9932665310795633
29;svm;optimistic_random_search_2;False;100 replications;0.9144700567313438
29;svm;optimistic_random_search_4;False;100 replications;0.9610172646864106
29;svm;optimistic_random_search_8;False;100 replications;0.9821583767248271
29;svm;optimistic_random_search_16;False;100 replications;0.9890038363359948
29;svm;optimistic_random_search_32;False;100 replications;0.9922662138107331
167120;rpart;optimistic_random_search_2;False;100 replications;0.9927005668258566
167120;rpart;optimistic_random_search_4;False;100 replications;0.9959070979431784
167120;rpart;optimistic_random_search_8;False;100 replications;0.9970927330159904
167120;rpart;optimistic_random_search_16;False;100 replications;0.9981467197359797
167120;rpart;optimistic_random_search_32;False;100 replications;0.9988117170931311
45;glmnet;optimistic_random_search_2;False;100 replications;0.5728701249525321
45;glmnet;optimistic_random_search_4;False;100 replications;0.8486119037666751
45;glmnet;optimistic_random_search_8;False;100 replications;0.9624738975524795
45;glmnet;optimistic_random_search_16;False;100 replications;0.9890167593873936
45;glmnet;optimistic_random_search_32;False;100 replications;0.9952192822089865
168909;xgboost;optimistic_random_search_2;False;100 replications;0.7995554561958466
168909;xgboost;optimistic_random_search_4;False;100 replications;0.8683442992447223
168909;xgboost;optimistic_random_search_8;False;100 replications;0.9403649084692701
168909;xgboost;optimistic_random_search_16;False;100 replications;0.9744299729891369
168909;xgboost;optimistic_random_search_32;False;100 replications;0.9832192011128892
168338;knn;optimistic_random_search_2;False;100 replications;0.945582120103728
168338;knn;optimistic_random_search_4;False;100 replications;0.9836994995900749
168338;knn;optimistic_random_search_8;False;100 replications;0.9925922804304012
168338;knn;optimistic_random_search_16;False;100 replications;0.9957621732658946
168338;knn;optimistic_random_search_32;False;100 replications;0.9977670061792068
167121;rpart;optimistic_random_search_2;False;100 replications;0.5595018535460088
167121;rpart;optimistic_random_search_4;False;100 replications;0.7350580434061823
167121;rpart;optimistic_random_search_8;False;100 replications;0.8472200094816403
167121;rpart;optimistic_random_search_16;False;100 replications;0.9460985092295
167121;rpart;optimistic_random_search_32;False;100 replications;0.976752885861613
43;rpart;optimistic_random_search_2;False;100 replications;0.7697806161547415
43;rpart;optimistic_random_search_4;False;100 replications;0.8604894773627659
43;rpart;optimistic_random_search_8;False;100 replications;0.8917362039547997
43;rpart;optimistic_random_search_16;False;100 replications;0.9180724007732646
43;rpart;optimistic_random_search_32;False;100 replications;0.945836354976329
167211;xgboost;optimistic_random_search_2;False;100 replications;0.8638808201878461
167211;xgboost;optimistic_random_search_4;False;100 replications;0.9627121452071455
167211;xgboost;optimistic_random_search_8;False;100 replications;0.9805350916826935
167211;xgboost;optimistic_random_search_16;False;100 replications;0.9889580993022586
167211;xgboost;optimistic_random_search_32;False;100 replications;0.993166807725753
167119;xgboost;optimistic_random_search_2;False;100 replications;0.8808413046970575
167119;xgboost;optimistic_random_search_4;False;100 replications;0.926199909919641
167119;xgboost;optimistic_random_search_8;False;100 replications;0.9519452109106638
167119;xgboost;optimistic_random_search_16;False;100 replications;0.9645436756236491
167119;xgboost;optimistic_random_search_32;False;100 replications;0.9814268564423765
16;rf;optimistic_random_search_2;False;100 replications;0.8294943095813194
16;rf;optimistic_random_search_4;False;100 replications;0.8905285127777689
16;rf;optimistic_random_search_8;False;100 replications;0.9279836784930936
16;rf;optimistic_random_search_16;False;100 replications;0.9482229899769611
16;rf;optimistic_random_search_32;False;100 replications;0.962763918691174
168336;rf;optimistic_random_search_2;False;100 replications;0.9471392169525282
168336;rf;optimistic_random_search_4;False;100 replications;0.9651463577272605
168336;rf;optimistic_random_search_8;False;100 replications;0.9778318633101365
168336;rf;optimistic_random_search_16;False;100 replications;0.9856323223549478
168336;rf;optimistic_random_search_32;False;100 replications;0.9903012220535936
9910;rf;optimistic_random_search_2;False;100 replications;0.7692929060050056
9910;rf;optimistic_random_search_4;False;100 replications;0.8745534836648963
9910;rf;optimistic_random_search_8;False;100 replications;0.9086360804493195
9910;rf;optimistic_random_search_16;False;100 replications;0.9399277792547563
9910;rf;optimistic_random_search_32;False;100 replications;0.9590047807016983
168339;xgboost;optimistic_random_search_2;False;100 replications;0.984689657689624
168339;xgboost;optimistic_random_search_4;False;100 replications;0.9915273423139142
168339;xgboost;optimistic_random_search_8;False;100 replications;0.9952320936647295
168339;xgboost;optimistic_random_search_16;False;100 replications;0.9971909372859291
168339;xgboost;optimistic_random_search_32;False;100 replications;0.9985391597267865
18;xgboost;optimistic_random_search_2;False;100 replications;0.9774300005548183
18;xgboost;optimistic_random_search_4;False;100 replications;0.9864027214018626
